latitude,longitude,date,time_of_day,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weather_code,location,heat_index,is_raining
43.2965,5.3698,2025-03-07,Morning,-1.4284548529059193,0.25027557536301986,0.08506850465444112,0.5653307789688169,0.0,Marseille 02,-1.001740025799011,1
43.2965,5.3698,2025-03-07,Afternoon,-1.137242469643268,0.07795720790038084,0.08514063573879929,0.5573857059269948,0.0,Marseille 02,-0.8382459559957973,1
43.2965,5.3698,2025-03-07,Evening,-0.9466395587542311,-0.1520980350132901,0.08518155185059326,0.5152249300024446,0.0,Marseille 02,-0.7312366136441647,1
43.2965,5.3698,2025-03-08,Night,-1.229761303834436,0.05475690405756494,0.08519247865608887,0.5224533965815723,0.0,Marseille 02,-0.8901883925292053,1
43.2965,5.3698,2025-03-08,Morning,-1.4183178357965631,0.2848411109393279,0.08527381280775814,0.5681820665387793,0.0,Marseille 02,-0.9960488454848185,1
43.2965,5.3698,2025-03-08,Afternoon,-1.103979927638786,0.06132110368048141,0.08545114017278067,0.5602459934156309,0.0,Marseille 02,-0.8195715153577142,1
43.2965,5.3698,2025-03-08,Evening,-0.9179108243395769,-0.17422032924952044,0.08562872966159889,0.5087063539209163,0.0,Marseille 02,-0.7151075683847427,1
43.2965,5.3698,2025-03-09,Night,-1.2170518575656273,0.10516794901226698,0.08578577341450544,0.5108147422661793,0.0,Marseille 02,-0.8830529847826237,1
43.2965,5.3698,2025-03-09,Morning,-1.4091456019709085,0.3455591638923581,0.08605770970674316,0.5673471047974675,0.0,Marseille 02,-0.9908993191475733,1
43.2965,5.3698,2025-03-09,Afternoon,-1.0682456785143042,0.07014078697412986,0.086124799575631,0.5590819146772799,0.0,Marseille 02,-0.7995093952127267,1
43.2965,5.3698,2025-03-09,Evening,-0.8871205792191047,-0.16580978162669996,0.08552279374002163,0.4933766596105247,0.0,Marseille 02,-0.6978211383621421,1
43.2965,5.3698,2025-03-10,Night,-1.2026386940606868,0.1863155865071744,0.08440675581430743,0.49289151546654686,0.0,Marseille 02,-0.8749610666651291,1
43.2965,5.3698,2025-03-10,Morning,-1.3987939083933851,0.4258589115714334,0.08372648868415393,0.5616704470650162,0.0,Marseille 02,-0.9850876139811118,1
43.2965,5.3698,2025-03-10,Afternoon,-1.028839584667506,0.08163734222060226,0.08363420317357341,0.5655440727796404,0.0,Marseille 02,-0.7773858076582454,1
43.2965,5.3698,2025-03-10,Evening,-0.8526411078204446,-0.1483025082487711,0.0830332922080029,0.48694890439325955,0.0,Marseille 02,-0.6784634824806403,1
43.2965,5.3698,2025-03-11,Night,-1.1808400423614198,0.31058182982767985,0.08125631877622182,0.47891560566938557,0.0,Marseille 02,-0.8627227468429892,1
43.2965,5.3698,2025-03-11,Morning,-1.3832382614683632,0.5547676996310337,0.0798494401741704,0.5688148491168253,0.0,Marseille 02,-0.9763542764914768,1
43.2965,5.3698,2025-03-11,Afternoon,-0.9851738202242158,0.15046672066783856,0.07892238522765437,0.5675943753977299,0.0,Marseille 02,-0.7528707322348798,1
43.2965,5.3698,2025-03-11,Evening,-0.8263130825101711,-0.013463552710159551,0.07717715859092174,0.47705925008853683,0.0,Marseille 02,-0.6636822566287975,1
43.2965,5.3698,2025-03-12,Night,-1.1715228593250793,0.5717682947563254,0.0756076596366716,0.45301006727321547,0.0,Marseille 02,-0.8574918423167249,1
43.2965,5.3698,2025-03-12,Morning,-1.3793503238921627,0.806514042638359,0.08557631633506943,0.5904733325762486,0.0,Marseille 02,-0.9741714890345969,1
43.2965,5.3698,2025-03-12,Afternoon,-0.9447415859250865,0.31113542765907776,0.10058673823634631,0.6583062059298783,0.0,Marseille 02,-0.7301710432218627,1
43.2965,5.3698,2025-03-12,Evening,-0.7942560808112504,0.09233909413196086,0.11029842960636684,0.5996044956558617,0.0,Marseille 02,-0.6456846371088956,1
43.2965,5.3698,2025-03-13,Night,-1.1679763587008516,0.7326423794187161,0.1093225226945783,0.6424391270690925,0.0,Marseille 02,-0.855500746285305,1
43.2965,5.3698,2025-03-13,Morning,-1.3859592384561765,0.9480699082271918,0.11204767201486568,0.8455207805662476,0.0,Marseille 02,-0.9778819024687596,1
43.2965,5.3698,2025-03-13,Afternoon,-0.9157951882872141,0.31473432667773427,0.12430409788907888,0.9335337273536894,0.0,Marseille 02,-0.7139197962696014,1
43.2965,5.3698,2025-03-13,Evening,-0.7597416948838907,0.26824873201788746,0.1357534943861999,0.8732668852903629,0.0,Marseille 02,-0.6263073793192315,1
43.2965,5.3698,2025-03-14,Night,-1.109991395717784,1.0669986702203562,0.13348553525436568,0.8141885970528382,0.0,Marseille 02,-0.8229465070758413,1
43.2965,5.3698,2025-03-14,Morning,-1.3271474190287849,1.246439027010927,0.14388009268559354,1.051616195037933,0.0,Marseille 02,-0.9448634449327571,1
43.2965,5.3698,2025-03-14,Afternoon,-0.8187447921898517,0.6307372923881314,0.14863318170634116,1.3876659437633587,0.0,Marseille 02,-0.6594332251416809,1
43.2965,5.3698,2025-03-14,Evening,-0.7408127414534822,0.7797509150545292,0.0984916112736382,1.5921042388175348,0.0,Marseille 02,-0.6156801814000354,1
43.2965,5.3698,2025-03-15,Night,-1.103054775367355,1.4681508396113192,-0.23952060784443246,2.0717045561852614,3.0,Marseille 02,-0.8190521112432692,0
43.2965,5.3698,2025-03-15,Morning,-1.3420814383763355,1.4037118245531073,-0.23952060784443246,2.8544425302369083,3.0,Marseille 02,-0.953247784823444,0
43.2965,5.3698,2025-03-15,Afternoon,-0.7323902399766169,-0.26096273111736495,-0.23952060784443246,3.1122490851824915,3.0,Marseille 02,-0.6109515739522735,0
43.2965,5.3698,2025-03-15,Evening,-0.6146089857403072,-0.7335155082109185,-0.23952060784443246,3.3203579909819365,0.0,Marseille 02,-0.5448261695794336,0
43.2965,5.3698,2025-03-16,Night,-1.186194484240044,0.2115900459761886,-0.23952060784443246,2.6556519336523627,0.0,Marseille 02,-0.8657288672711562,0
43.2965,5.3698,2025-03-16,Morning,-1.4390777653944726,0.34046807609261226,-0.23952060784443246,1.7424576305921076,0.0,Marseille 02,-1.0077040001893118,0
43.2965,5.3698,2025-03-16,Afternoon,-0.9852735211310454,-0.7657350157400244,-0.23952060784443246,1.5871524770104315,0.0,Marseille 02,-0.7529267068704293,0
43.2965,5.3698,2025-03-16,Evening,-0.7670317853402371,-0.7335155082109185,-0.23952060784443246,1.1429797377668378,0.0,Marseille 02,-0.6304002222972264,0
43.2965,5.3698,2025-03-17,Night,-0.9852735211310454,-0.4328001046059301,-0.23952060784443246,0.717443616953045,0.0,Marseille 02,-0.7529267068704293,0
43.2965,5.3698,2025-03-17,Morning,-1.1515529388764234,-0.49723911966414197,-0.23952060784443246,0.07137417805327226,0.0,Marseille 02,-0.8462802189262031,0
43.2965,5.3698,2025-03-17,Afternoon,-0.45525787706765364,-1.3993853304791075,-0.23952060784443246,-0.8821994649382191,0.0,Marseille 02,-0.45536238719265054,0
43.2965,5.3698,2025-03-17,Evening,-0.4517937225312918,-1.0771902551880483,-0.23952060784443246,-0.9753825570872248,0.0,Marseille 02,-0.45341752235815536,0
43.2965,5.3698,2025-03-18,Night,-0.593824058522135,-0.4757594479780712,-0.23952060784443246,0.24220984699311623,0.0,Marseille 02,-0.533156980572462,0
43.2965,5.3698,2025-03-18,Morning,-0.5799674403766869,0.5230452854242121,-0.23952060784443246,1.1616163561966386,0.0,Marseille 02,-0.5253775212344808,0
43.2965,5.3698,2025-03-18,Afternoon,0.06436530338665221,-0.2824424028034357,-0.23952060784443246,5.103261154099579,0.0,Marseille 02,-0.16363266201835752,0
43.2965,5.3698,2025-03-18,Evening,-0.403295559022223,-0.056905850099694316,-0.23952060784443246,4.541056498133911,0.0,Marseille 02,-0.4261894146752212,0
43.2965,5.3698,2025-03-19,Night,-0.6908203855402721,0.09345185170279964,-0.23952060784443246,3.7427880087240952,0.0,Marseille 02,-0.58761319593833,0
43.2965,5.3698,2025-03-19,Morning,-0.9783452120583213,-0.42206026876289454,-0.23952060784443246,1.1398736346952045,2.0,Marseille 02,-0.7490369772014387,0
43.2965,5.3698,2025-03-19,Afternoon,0.04011622163211784,-1.3993853304791075,-0.23952060784443246,2.37920876027698,3.0,Marseille 02,-0.17724671585982457,0
43.2965,5.3698,2025-03-19,Evening,-0.5176126587221701,-0.7872146874260951,-0.23952060784443246,-0.174007964605776,3.0,Marseille 02,-0.49036995421356555,0
43.2965,5.3698,2025-03-20,Night,-0.8848130395765468,-0.9805317326007307,-0.23952060784443246,-0.1398408308178072,3.0,Marseille 02,-0.6965256266700662,0
43.2965,5.3698,2025-03-20,Morning,-0.4933635769676357,-0.5831578064084241,-0.23952060784443246,0.6646398647352751,2.0,Marseille 02,-0.4767559003720985,0
43.2965,5.3698,2025-03-20,Afternoon,0.47313553867737246,-0.9912715684437658,-0.23952060784443246,2.015794700895857,3.0,Marseille 02,0.06586138845208613,0
43.2965,5.3698,2025-03-20,Evening,-0.09498580528600138,-0.46501961213503606,-0.23952060784443246,0.8447938428900198,3.0,Marseille 02,-0.25309644440514056,0
43.2965,5.3698,2025-03-21,Night,-0.39636724994949896,-0.046166014256659164,-0.23952060784443246,0.6025178033026045,3.0,Marseille 02,-0.42229968500623066,0
43.2965,5.3698,2025-03-21,Morning,0.0747577669957381,-0.013946506727553255,-0.23952060784443246,2.1617815452626337,3.0,Marseille 02,-0.15779806751487177,0
43.2965,5.3698,2025-03-21,Afternoon,0.767588674268146,-0.49723911966414197,0.15652418681097344,5.693420737709949,3.0,Marseille 02,0.23117489938418564,1
43.2965,5.3698,2025-03-21,Evening,0.002010521732135732,1.0385574058899067,4.682750411444184,4.485146642844509,61.0,Marseille 02,-0.19864022903927256,1
43.2965,5.3698,2025-03-22,Night,-0.08459334167691548,1.2211346152215066,-0.23952060784443246,1.88533837188725,3.0,Marseille 02,-0.24726184990165484,0
43.2965,5.3698,2025-03-22,Morning,-0.015310250949674585,0.9204192116165186,-0.23952060784443246,2.22079750362367,3.0,Marseille 02,-0.20836455321174904,0
43.2965,5.3698,2025-03-22,Afternoon,0.37267505712287385,0.43712659867993,0.8920359483138701,4.714998270145389,3.0,Marseille 02,0.009460308251723119,1
43.2965,5.3698,2025-03-22,Evening,-0.320155850149534,1.1889151076924007,9.548443602924886,2.348147729560645,61.0,Marseille 02,-0.3795126586473343,1
43.2965,5.3698,2025-03-23,Night,-0.8155299488493055,1.6614678847859548,1.0617694317376154,-0.6181807038493695,1.0,Marseille 02,-0.6576283299801602,1
43.2965,5.3698,2025-03-23,Morning,-1.0095226028855797,1.5755491980416716,-0.23952060784443246,-0.9039421864396537,3.0,Marseille 02,-0.7665407607118964,0
43.2965,5.3698,2025-03-23,Afternoon,0.07129361245937627,0.4693461062090359,0.9486137761217854,-0.46908775641096057,80.0,Marseille 02,-0.15974293234936696,1
43.2965,5.3698,2025-03-23,Evening,-0.337476622831344,1.3929719887100718,1.4012363985851064,-1.1120510922390998,80.0,Marseille 02,-0.3892369828198106,1
43.2965,5.3698,2025-03-24,Night,-0.8397790306038398,1.9299637808618366,-0.1263649522286022,-1.3636454410414152,3.0,Marseille 02,-0.6712423838216273,1
43.2965,5.3698,2025-03-24,Morning,-0.9021338122583566,1.5433296905125657,-0.23952060784443246,-0.9753825570872248,3.0,Marseille 02,-0.7062499508425425,0
43.2965,5.3698,2025-03-24,Afternoon,0.15096916679570305,-0.14282453684397692,0.0999463590030584,-0.24544833525334692,3.0,Marseille 02,-0.11501104115597541,1
43.2965,5.3698,2025-03-24,Evening,-0.3929030954131371,1.1137362567911542,0.38283549804263406,-1.33258441032508,2.0,Marseille 02,-0.4203548201717355,1
43.2965,5.3698,2025-03-25,Night,-1.3386172838399735,2.0803214826643317,-0.23952060784443246,-1.0002313816602928,45.0,Marseille 02,-0.9513029199889487,0
43.2965,5.3698,2025-03-25,Morning,-1.2797266567218188,1.8333052582745188,-0.23952060784443246,-0.9753825570872248,45.0,Marseille 02,-0.9182402178025287,0
43.2965,5.3698,2025-03-25,Afternoon,0.5528110930136992,-0.22874322358825905,-0.23952060784443246,-0.935003217155989,1.0,Marseille 02,0.11059327964547767,0
43.2965,5.3698,2025-03-25,Evening,0.09207853967754842,0.35120791193564693,-0.23952060784443246,-0.9971252785886594,0.0,Marseille 02,-0.14807374334239526,0
43.2965,5.3698,2025-03-26,Night,-1.0303075301037523,1.7688662432163071,-0.23952060784443246,-0.922578804869455,1.0,Marseille 02,-0.7782099497188683,0
43.2965,5.3698,2025-03-26,Morning,-0.8917413486492705,1.092256585105083,-0.23952060784443246,-0.7051515898551083,0.0,Marseille 02,-0.7004153563390566,0
43.2965,5.3698,2025-03-26,Afternoon,0.7121622016863536,-0.5616781347223537,-0.23952060784443246,1.2175262114860421,0.0,Marseille 02,0.20005706203226117,0
43.2965,5.3698,2025-03-26,Evening,0.493920465895545,-0.42206026876289454,-0.23952060784443246,-0.2765093659696824,0.0,Marseille 02,0.07753057745905802,0
43.2965,5.3698,2025-03-27,Night,-0.25780106849501716,0.39416725530778846,-0.23952060784443246,-0.941215423299256,0.0,Marseille 02,-0.34450509162641907,0
43.2965,5.3698,2025-03-27,Morning,-0.25087275942229315,0.200850210133153,-0.23952060784443246,-0.3727985611903214,0.0,Marseille 02,-0.3406153619574285,0
43.2965,5.3698,2025-03-27,Afternoon,0.7156263562227154,-0.5724179705653889,-0.23952060784443246,1.4598022510734572,0.0,Marseille 02,0.20200192686675633,0
43.2965,5.3698,2025-03-27,Evening,0.3969241388774075,-0.3898407612337886,-0.23952060784443246,0.7485046476693807,3.0,Marseille 02,0.023074362093189766,0
43.2965,5.3698,2025-03-28,Night,-0.3617257045858783,0.26528922519136483,-0.23952060784443246,-0.270297159826415,0.0,Marseille 02,-0.40285103666127764,0
43.2965,5.3698,2025-03-28,Morning,-0.5349334314039804,0.22232988181922328,-0.23952060784443246,-0.08082487245677031,3.0,Marseille 02,-0.500094278386042,0
43.2965,5.3698,2025-03-28,Afternoon,0.6117017201318542,-1.0664504193450128,-0.23952060784443246,2.901034076311411,3.0,Marseille 02,0.14365598183189773,0
43.2965,5.3698,2025-03-28,Evening,0.5770601747682336,-1.2168081211475072,-0.23952060784443246,3.500511969136681,0.0,Marseille 02,0.12420733348694474,0
43.2965,5.3698,2025-03-29,Night,-0.018774405486036795,-0.9697918967576951,-0.23952060784443246,2.851336427165275,0.0,Marseille 02,-0.21030941804624442,0
43.2965,5.3698,2025-03-29,Morning,-0.4102238680949471,-0.46501961213503606,-0.23952060784443246,4.221127881755659,0.0,Marseille 02,-0.4300791443442118,0
43.2965,5.3698,2025-03-29,Afternoon,0.42463737516830447,-1.1631089419323306,-0.23952060784443246,2.649439727509096,3.0,Marseille 02,0.03863328076915242,0
43.2965,5.3698,2025-03-29,Evening,0.09900684875027248,-0.7549951798969893,-0.23952060784443246,1.2827543759903464,0.0,Marseille 02,-0.14418401367340472,0
43.2965,5.3698,2025-03-30,Night,-0.4171521771676715,-0.5616781347223537,-0.23952060784443246,-0.003172295665932025,0.0,Marseille 02,-0.43396887401320255,0
43.2965,5.3698,2025-03-30,Morning,-0.5141485041858083,-0.46501961213503606,-0.23952060784443246,0.3260746299272212,0.0,Marseille 02,-0.48842508937907037,0
43.2965,5.3698,2025-03-30,Afternoon,0.9511888646953339,-1.5282633605955311,-0.23952060784443246,1.422529014213855,0.0,Marseille 02,0.3342527356124358,0
43.2965,5.3698,2025-03-30,Evening,0.6844489653954574,-1.5712227039676723,-0.23952060784443246,1.50639379714796,0.0,Marseille 02,0.18449814335629894,0
43.2965,5.3698,2025-03-31,Night,0.13711254865025496,-0.7549951798969893,-0.23952060784443246,0.5994117002309712,0.0,Marseille 02,-0.12279050049395653,0
43.2965,5.3698,2025-03-31,Morning,0.13364839411389312,-0.8838732100134129,-0.23952060784443246,1.1057065009072358,0.0,Marseille 02,-0.12473536532845171,0
43.2965,5.3698,2025-03-31,Afternoon,1.193679682240677,-1.66788122655499,-0.23952060784443246,1.7238210121623068,0.0,Marseille 02,0.470393274027106,0
43.2965,5.3698,2025-03-31,Evening,0.843800074068111,-1.32420647957786,-0.23952060784443246,-0.180220170749043,0.0,Marseille 02,0.273961925743082,0
43.2965,5.3698,2025-04-01,Night,0.06090114885029037,-1.4101251663221426,-0.23952060784443246,-1.0561412369496965,0.0,Marseille 02,-0.16557752685285268,0
43.2965,5.3698,2025-04-01,Morning,0.026259603486670103,-1.5819625398107073,-0.23952060784443246,-0.5964379823479351,0.0,Marseille 02,-0.18502617519780548,0
43.2965,5.3698,2025-04-01,Afternoon,0.6359508018863886,-1.3027268078917897,-0.23952060784443246,1.6120013015834997,0.0,Marseille 02,0.1572700356733648,0
43.2965,5.3698,2025-04-01,Evening,0.22718056659566802,-1.5390031964385664,-0.23952060784443246,0.1707694763455453,3.0,Marseille 02,-0.07222401479707904,0
43.2965,5.3698,2025-04-02,Night,-0.4898994224312739,-0.7979545232691303,-0.23952060784443246,-0.4504511379811594,3.0,Marseille 02,-0.47481103553760334,0
43.2965,5.3698,2025-04-02,Morning,-0.21969536859503508,-0.7442553440539537,-0.23952060784443246,0.462743165079096,0.0,Marseille 02,-0.3231115784469711,0
43.2965,5.3698,2025-04-02,Afternoon,0.6844489653954574,-1.1738487777753661,-0.23952060784443246,1.8542773411709146,3.0,Marseille 02,0.18449814335629894,0
43.2965,5.3698,2025-04-02,Evening,0.31378443000471923,-0.5616781347223537,-0.23952060784443246,0.8168389152453177,3.0,Marseille 02,-0.023602393934696743,0
43.2965,5.3698,2025-04-03,Night,0.07129361245937627,-0.07838552178576508,-0.23952060784443246,-0.18643237689231004,3.0,Marseille 02,-0.15974293234936696,0
43.2965,5.3698,2025-04-03,Morning,0.41424491155921817,-0.45427977629200045,-0.23952060784443246,0.2204671254916815,3.0,Marseille 02,0.032798686265666475,0
43.2965,5.3698,2025-04-03,Afternoon,1.0897550461498158,-1.0234910759728717,-0.23952060784443246,1.071539367119267,3.0,Marseille 02,0.4120473289922474,0
43.2965,5.3698,2025-04-03,Evening,0.6948414290045436,-0.8194341949552011,-0.23952060784443246,-0.4380267256946253,3.0,Marseille 02,0.19033273785978486,0
43.2965,5.3698,2025-04-04,Night,0.15789747586842748,-0.7549951798969893,-0.23952060784443246,-0.8666689495800516,3.0,Marseille 02,-0.11112131148698465,0
43.2965,5.3698,2025-04-04,Morning,0.37267505712287385,-0.8194341949552011,-0.23952060784443246,-0.8418201250069833,3.0,Marseille 02,0.009460308251723119,0
43.2965,5.3698,2025-04-04,Afternoon,1.3461024818406069,-1.4208650021651779,-0.23952060784443246,0.5652445664430028,3.0,Marseille 02,2.085214546108543,0
43.2965,5.3698,2025-04-04,Evening,0.9581171737680584,-1.3349463154208956,-0.23952060784443246,0.13970844562920984,3.0,Marseille 02,0.33814246528142655,0
43.2965,5.3698,2025-04-05,Night,0.45235061145920064,-1.6034422114967781,-0.23952060784443246,-0.6927271775685743,0.0,Marseille 02,0.05419219944511466,0
43.2965,5.3698,2025-04-05,Morning,0.4696713841410106,-1.5067836889094604,-0.23952060784443246,-0.686514971425307,1.0,Marseille 02,0.06391652361759095,0
43.2965,5.3698,2025-04-05,Afternoon,1.1451815187316081,-0.7120358365248477,-0.23952060784443246,-0.08703707860003733,3.0,Marseille 02,0.44316516634417186,0
43.2965,5.3698,2025-04-05,Evening,0.3345693572228918,1.0385574058899067,-0.23952060784443246,-1.1741731536717703,0.0,Marseille 02,-0.011933204927724855,0
43.2965,5.3698,2025-04-06,Night,0.0054746762684975735,0.9955980625177652,-0.23952060784443246,-1.2269769058895403,0.0,Marseille 02,-0.19669536420477737,0
43.2965,5.3698,2025-04-06,Morning,-0.04995179631329485,0.8774598682443772,-0.23952060784443246,-1.0965205768809323,0.0,Marseille 02,-0.22781320155670184,0
43.2965,5.3698,2025-04-06,Afternoon,1.2733552365770038,-0.7872146874260951,-0.23952060784443246,0.4410004435776616,0.0,Marseille 02,2.4230375678603737,0
43.2965,5.3698,2025-04-06,Evening,0.8368717649953865,0.42638676283689436,-0.23952060784443246,-0.48772437484076164,0.0,Marseille 02,0.2700721960740912,0
43.2965,5.3698,2025-04-07,Night,0.1994673303047718,1.1244760926341888,-0.23952060784443246,-0.8759872587949521,0.0,Marseille 02,-0.08778293347304128,0
43.2965,5.3698,2025-04-07,Morning,0.28953534825018484,0.49082577789510623,-0.23952060784443246,-1.0375046185198953,0.0,Marseille 02,-0.03721644777616381,0
43.2965,5.3698,2025-04-07,Afternoon,0.5805243293045962,-0.003206670884517645,-0.23952060784443246,-0.341737530473986,3.0,Marseille 02,0.1261521983214403,0
43.2965,5.3698,2025-04-07,Evening,0.3449618208319773,-0.1643042085300472,-0.23952060784443246,-0.25476664446824765,0.0,Marseille 02,-0.006098610424239327,0
43.2965,5.3698,2025-04-08,Night,-0.1954462868405007,0.07197218001672934,-0.23952060784443246,-0.8418201250069833,0.0,Marseille 02,-0.309497524605504,0
43.2965,5.3698,2025-04-08,Morning,-0.11923488704053575,-0.1320847010009413,-0.23952060784443246,-1.0406107215915288,0.0,Marseille 02,-0.26671049824660764,0
43.2965,5.3698,2025-04-08,Afternoon,0.6047734110591299,-0.45427977629200045,-0.23952060784443246,0.26395256849455095,3.0,Marseille 02,0.13976625216290697,0
43.2965,5.3698,2025-04-08,Evening,0.27567873010473637,0.41564692699385875,-0.23952060784443246,-0.13362862467454018,3.0,Marseille 02,-0.04499590711414513,0
43.2965,5.3698,2025-04-09,Night,-0.13309150518598423,0.6304436438545654,-0.23952060784443246,-0.21749340760864516,3.0,Marseille 02,-0.274489957584589,0
43.2965,5.3698,2025-04-09,Morning,-0.011846096413312744,0.4800859420520706,-0.23952060784443246,-0.5840135700614006,3.0,Marseille 02,-0.20641968837725388,0
43.2965,5.3698,2025-04-09,Afternoon,0.5320261657955274,-0.024686342570588406,-0.23952060784443246,0.10864741491287472,3.0,Marseille 02,0.0989240906385062,0
43.2965,5.3698,2025-04-09,Evening,0.3311052026865288,0.6626631513836714,-0.23952060784443246,-0.5746952608465004,0.0,Marseille 02,-0.013878069762220653,0
43.2965,5.3698,2025-04-10,Night,-0.0984499598223636,0.8022810173431297,-0.23952060784443246,-0.9598520417290571,0.0,Marseille 02,-0.25504130923963597,0
43.2965,5.3698,2025-04-10,Morning,0.06782945792301405,0.5660046287963536,-0.23952060784443246,-0.5653769516315997,0.0,Marseille 02,-0.16168779718386234,0
