time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weather_code,latitude,longitude
2025-05-30 07:00:00,15.2,86.0,0.0,0.5,0.0,45.764,4.8357
2025-05-30 07:00:00,15.6,91.0,0.0,2.8,0.0,48.8566,2.3522
2025-05-30 07:00:00,18.3,82.0,0.0,3.3,0.0,44.8378,-0.5792
2025-05-30 07:00:00,22.3,48.0,0.0,4.7,0.0,43.2965,5.3698
2025-05-30 06:00:00,15.5,85.0,0.0,0.8,0.0,45.764,4.8357
2025-05-30 06:00:00,16.0,91.0,0.0,2.4,0.0,48.8566,2.3522
2025-05-30 06:00:00,22.2,50.0,0.0,8.2,0.0,43.2965,5.3698
2025-05-30 06:00:00,18.8,81.0,0.0,3.3,0.0,44.8378,-0.5792
2025-05-30 05:00:00,16.7,87.0,0.0,1.6,0.0,48.8566,2.3522
2025-05-30 05:00:00,16.0,81.0,0.0,0.4,0.0,45.764,4.8357
2025-05-30 05:00:00,20.9,62.0,0.0,4.3,0.0,43.2965,5.3698
2025-05-30 05:00:00,19.3,79.0,0.0,3.2,0.0,44.8378,-0.5792
2025-05-30 04:00:00,20.9,63.0,0.0,2.9,0.0,43.2965,5.3698
2025-05-30 04:00:00,17.1,85.0,0.0,0.8,0.0,48.8566,2.3522
2025-05-30 04:00:00,20.4,74.0,0.0,3.2,0.0,44.8378,-0.5792
2025-05-30 04:00:00,16.8,75.0,0.0,2.0,0.0,45.764,4.8357
2025-05-30 03:00:00,21.2,61.0,0.0,6.3,0.0,43.2965,5.3698
2025-05-30 03:00:00,17.6,82.0,0.0,0.8,0.0,48.8566,2.3522
2025-05-30 03:00:00,20.7,73.0,0.0,3.3,0.0,44.8378,-0.5792
2025-05-30 03:00:00,17.3,72.0,0.0,2.7,0.0,45.764,4.8357
2025-05-30 02:00:00,18.3,79.0,0.0,2.7,0.0,48.8566,2.3522
2025-05-30 02:00:00,20.7,65.0,0.0,5.4,0.0,43.2965,5.3698
2025-05-30 02:00:00,21.0,73.0,0.0,4.0,0.0,44.8378,-0.5792
2025-05-30 02:00:00,17.8,71.0,0.0,3.4,0.0,45.764,4.8357
2025-05-30 01:00:00,19.5,72.0,0.0,4.0,0.0,48.8566,2.3522
2025-05-30 01:00:00,19.1,58.0,0.0,3.9,0.0,45.764,4.8357
2025-05-30 01:00:00,22.3,66.0,0.0,4.0,0.0,44.8378,-0.5792
2025-05-30 01:00:00,23.8,53.0,0.0,6.8,0.0,43.2965,5.3698
2025-05-30 00:00:00,23.1,64.0,0.0,3.8,0.0,44.8378,-0.5792
2025-05-30 00:00:00,20.4,67.0,0.0,3.3,0.0,48.8566,2.3522
2025-05-30 00:00:00,24.7,50.0,0.0,7.8,0.0,43.2965,5.3698
2025-05-30 00:00:00,20.5,49.0,0.0,3.6,1.0,45.764,4.8357
2025-05-29 23:00:00,21.4,63.0,0.0,3.8,0.0,48.8566,2.3522
2025-05-29 23:00:00,25.1,45.0,0.0,7.9,0.0,43.2965,5.3698
2025-05-29 23:00:00,21.1,52.0,0.0,4.8,1.0,45.764,4.8357
2025-05-29 23:00:00,24.1,60.0,0.0,3.8,0.0,44.8378,-0.5792
2025-05-29 22:00:00,22.6,43.0,0.0,5.1,2.0,45.764,4.8357
2025-05-29 22:00:00,26.1,44.0,0.0,10.7,2.0,43.2965,5.3698
2025-05-29 22:00:00,22.5,54.0,0.0,5.8,0.0,48.8566,2.3522
2025-05-29 22:00:00,24.8,58.0,0.0,4.0,0.0,44.8378,-0.5792
2025-05-29 21:00:00,23.5,48.0,0.0,8.5,1.0,48.8566,2.3522
2025-05-29 21:00:00,26.8,44.0,0.0,14.4,3.0,43.2965,5.3698
2025-05-29 21:00:00,26.4,51.0,0.0,5.6,0.0,44.8378,-0.5792
2025-05-29 21:00:00,23.7,36.0,0.0,7.4,3.0,45.764,4.8357
2025-05-29 20:00:00,27.6,44.0,0.0,8.4,0.0,44.8378,-0.5792
2025-05-29 20:00:00,24.1,46.0,0.0,9.7,2.0,48.8566,2.3522
2025-05-29 20:00:00,24.5,36.0,0.0,10.0,3.0,45.764,4.8357
2025-05-29 20:00:00,27.8,39.0,0.0,14.6,3.0,43.2965,5.3698
2025-05-29 19:00:00,25.0,45.0,0.0,12.6,3.0,48.8566,2.3522
2025-05-29 19:00:00,25.3,37.0,0.0,10.1,3.0,45.764,4.8357
2025-05-29 19:00:00,28.9,31.0,0.0,15.1,3.0,43.2965,5.3698
2025-05-29 19:00:00,27.6,44.0,0.0,8.5,0.0,44.8378,-0.5792
2025-05-29 18:00:00,27.6,45.0,0.0,8.7,0.0,44.8378,-0.5792
2025-05-29 18:00:00,25.5,36.0,0.0,10.1,1.0,45.764,4.8357
2025-05-29 18:00:00,29.2,30.0,0.0,20.2,0.0,43.2965,5.3698
2025-05-29 18:00:00,25.7,41.0,0.0,10.1,3.0,48.8566,2.3522
2025-05-29 17:00:00,27.3,47.0,0.0,8.2,0.0,44.8378,-0.5792
2025-05-29 17:00:00,29.4,30.0,0.0,20.8,3.0,43.2965,5.3698
2025-05-29 17:00:00,25.6,41.0,0.0,11.2,3.0,48.8566,2.3522
